Simulation_ID,Directory,File,Chain,Type,State,Role,Partner,CoFactor_Name,CoFactor_aC_Dist,CoFactor_ActLoop_Dist,Interface_C_Lobe_Donor_Dist,Interface_N_Lobe_Rec_Dist,R_Spine,C_Spine,C_Helix,Shell_State,Spatial,Dihedral,ActLoop_NT,ActLoop_CT,Phi_D,Psi_D,Cleft_Gape_Dist,Mg_Hijack_Dist,Substrate_Clearance_Angle,D1_Dist,D2_Dist,SB_Dist,HRD_ATP_Dist,DFG_Mg_Dist,DFG_ATP_Dist,PLoop_ATP_Dist,aCb4_aE_Dist,Spine_Bridge_Dist,V104_RS2_Dist,I150_HRD_Dist,Shell_M118_M120_Dist,Y156_N99_Dist,K105_E107_Dist,K105_E121_Dist,K105_N99_Dist,D220_HRD_Dist,ipTM,pTM,PAE_A_to_B,PAE_B_to_A,PAE_Mean_AB,Clean_Sim_ID,Condition_designed,Physical_Chain_State,Condition_reviewed,Sim_Has_Mismatch,Actual_Target_Apo,Physical_State,Condition_clean,Condition_physical,Condition,Macro_State,Binary_State,Binary_C_Helix,Binary_R_Spine,Binary_Spatial
a-csk-wtcat-apo_b-src-wtcat-holo_seed-216712_sample-1_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-216712_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.87,2.6,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,56.57,25.53,13.53,10.25,132.56,5.17,12.86,13.87,3.26,1.74,2.5,3.17,3.49,4.13,7.04,10.24,4.12,9.46,3.97,3.72,3.14,3.6,0.84,0.86,9.23,9.96,9.6,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-216712_sample-2_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-216712_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,10.97,2.56,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.31,21.89,13.87,10.64,132.98,5.55,13.12,13.99,3.1,1.86,2.53,3.25,3.52,4.13,7.07,10.14,4.16,9.63,3.95,3.71,3.28,3.61,0.85,0.87,8.92,9.77,9.34,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-216712_sample-3_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-216712_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.71,2.6,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,59.53,20.7,14.37,10.61,126.35,5.42,13.34,14.48,4.19,2.07,3.01,3.05,3.49,4.27,7.1,10.22,4.03,9.55,3.95,4.03,3.22,3.61,0.84,0.87,9.16,9.92,9.54,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-216712_sample-4_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-216712_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,10.46,2.55,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,58.42,22.16,13.54,10.2,133.6,5.41,13.34,14.78,3.16,1.78,2.87,3.29,3.5,4.14,7.08,10.25,4.09,9.55,3.95,3.66,3.21,3.61,0.84,0.87,9.06,9.73,9.39,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-217710_sample-0_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-217710_sample-0,model.cif,A,CSK-WT,Active (BLAminus),N-lobe Receiver,B,NA,NA,NA,11.21,2.57,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,60.27,65.81,13.94,10.45,130.75,6.69,13.69,16.34,3.6,2.31,1.96,3.06,3.5,4.09,7.07,10.03,4.15,9.56,4.01,3.66,3.32,3.62,0.84,0.87,9.18,9.84,9.51,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 9,Active (BLAminus),Other,Other,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-217710_sample-1_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-217710_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.79,2.55,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,55.54,24.02,13.35,10.22,131.14,5.24,13.17,14.08,3.51,1.92,2.61,3.13,3.55,4.12,7.09,10.35,4.09,9.45,3.93,3.98,3.19,3.59,0.84,0.86,9.09,9.95,9.52,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-217710_sample-2_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-217710_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.7,2.44,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,57.43,22.01,13.41,10.29,135.37,5.53,13.11,14.28,2.96,1.54,2.15,3.36,3.49,3.57,7.16,10.29,4.09,9.47,3.92,4,3.13,3.59,0.84,0.87,8.99,9.79,9.39,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-217710_sample-3_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-217710_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.57,2.6,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,56.23,21.15,13.95,10.59,130.24,5.5,13.31,13.96,3.57,1.97,2.57,3.1,3.49,4.19,7.15,10.23,4.11,9.51,3.93,3.95,3.24,3.55,0.84,0.87,9.06,9.87,9.46,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-217710_sample-4_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-217710_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.38,2.52,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.11,21.25,13.5,9.93,139.6,5.46,13.18,13.85,3.33,1.72,2.59,3.14,3.49,4.19,7.08,10.34,4.19,9.52,3.97,3.6,3.23,3.6,0.84,0.87,9.07,9.97,9.52,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-242621_sample-0_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-242621_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,10.45,2.57,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,57.6,22.17,13.62,10.36,122.49,5.3,13.13,14.04,4.58,2.36,3.27,3.06,3.5,4.55,7.09,10.25,4.11,9.47,3.95,3.75,2.73,3.61,0.84,0.87,9.13,9.7,9.41,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-242621_sample-1_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-242621_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.69,2.55,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,56.99,23.27,13.66,10.48,133.27,5.4,13.15,13.93,3.1,1.83,2.49,3.32,3.5,4.01,7.08,10.25,4.19,9.5,3.92,3.75,3.2,3.58,0.84,0.87,8.99,9.73,9.36,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-242621_sample-2_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-242621_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,10.27,2.57,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,56.75,24.83,12.91,9.81,124.56,5.36,13.14,14.43,4.23,1.86,2.76,2.69,3.5,4.69,7.07,10.23,4.22,9.52,4.01,4.04,3.2,3.59,0.84,0.87,9.03,9.61,9.32,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-242621_sample-3_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-242621_sample-3,model.cif,A,CSK-WT,Active (BLAminus),N-lobe Receiver,B,NA,NA,NA,9.74,2.56,Intact,Intact,In,Packed,DFGin,BLAminus,NTin,CTin,62.31,64.1,13.49,10.24,124.58,6.17,13.91,4.71,3.52,2.24,1.56,3.57,3.4,3.81,7.07,9.91,4.14,8.44,4.3,3.46,3.96,3.66,0.84,0.87,9.53,9.87,9.7,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 3,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-242621_sample-4_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-242621_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.93,2.58,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,57.38,22.16,13.82,10.34,135.44,5.53,13.21,13.9,3.91,1.86,2.75,3.14,3.38,4.18,7.1,10.29,4.2,9.61,3.98,3.81,3.2,3.63,0.85,0.87,8.94,9.5,9.22,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-296883_sample-0_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-296883_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.3,2.59,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,56.98,20.9,13.9,10.35,133.78,5.56,13.18,14.05,3.21,1.79,2.57,2.95,3.54,4.15,7.1,10.33,4.05,9.52,4.04,3.58,3.19,3.67,0.85,0.87,8.82,9.46,9.14,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-296883_sample-1_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-296883_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.69,2.57,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,57.66,20.47,13.44,10.4,135.22,5.66,13.17,14.01,2.88,1.74,2.52,3.2,3.45,3.97,7.17,10.24,4.06,9.56,4.24,3.76,3.91,3.61,0.84,0.87,8.94,9.81,9.38,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-296883_sample-2_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-296883_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.77,2.56,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.61,21.35,13.79,10.53,132.81,5.24,13.06,14.76,3.5,1.75,2.66,3.17,3.48,4.1,7.11,10.24,3.94,9.46,3.95,3.91,3.21,3.59,0.84,0.87,8.96,9.81,9.39,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-296883_sample-3_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-296883_sample-3,model.cif,A,CSK-WT,Active (BLAminus),N-lobe Receiver,B,NA,NA,NA,11.34,2.48,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,59.13,63.69,13.23,9.98,132.54,6.88,13.61,14.14,3.98,1.33,2.28,2.5,3.46,4.05,7.08,9.96,4.05,8.97,4.02,3.71,3.23,3.62,0.84,0.87,9.11,9.88,9.5,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 9,Active (BLAminus),Other,Other,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-296883_sample-4_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-296883_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,8.82,2.61,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,57.67,21.61,13.6,10.4,133.1,5.63,13.15,14.45,3.2,1.73,2.6,3.23,3.51,4.09,7.11,10.33,3.92,9.55,4.03,3.97,3.28,3.57,0.84,0.87,8.8,9.73,9.27,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-309981_sample-0_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-309981_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,10.44,2.6,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.63,20.73,13.54,10.23,131.06,5.53,12.95,13.68,3.09,1.81,2.52,3.08,3.44,4.11,7.14,10.29,3.98,9.56,4,4.04,3.34,3.62,0.85,0.87,9.07,9.89,9.48,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-309981_sample-1_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-309981_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,10,2.58,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,59.08,20.97,14.03,10.68,132.83,5.34,13.17,13.85,3.13,1.7,2.54,3.56,3.52,4.02,7.07,10.17,4.14,9.49,3.98,3.66,3.25,3.62,0.84,0.87,9.23,9.83,9.53,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-309981_sample-2_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-309981_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,11.16,2.64,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.39,23.23,13.9,10.52,132.25,5.45,13.16,14.44,3.29,1.84,2.56,3.31,3.47,4.03,7.15,10.33,4.06,9.48,3.91,4.04,3.19,3.62,0.84,0.87,9.05,9.93,9.49,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-309981_sample-3_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-309981_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,10.67,2.59,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,57.48,22.29,13.34,10.14,132.3,5.4,12.98,14.4,3.31,1.79,2.57,3.32,3.45,4.06,7.17,10.34,4.11,9.5,3.94,4.06,3.14,3.66,0.84,0.87,9.04,9.81,9.43,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-309981_sample-4_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-309981_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.31,2.56,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,56.89,23.11,14.07,11.03,131.87,5.25,13.06,13.99,3.24,1.87,2.12,3.73,3.45,3.83,7.09,10.28,4.13,9.45,3.89,4,3.06,3.61,0.84,0.86,9.13,10.03,9.58,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-361959_sample-0_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-361959_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.56,2.53,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,56.71,22.91,13.33,9.9,129.47,5.22,13.19,13.82,3.6,2.16,3.06,2.79,3.52,4.42,7.1,10.26,4.14,9.51,4.01,3.73,3.23,3.57,0.84,0.87,9.03,9.77,9.4,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 7,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-361959_sample-1_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-361959_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,11.4,2.45,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,56.52,23.02,13.52,10.46,126.54,5.28,13.13,14.21,3.24,1.91,2.67,3.25,3.46,4.19,7.1,10.25,3.94,9.47,4.01,4.06,3.72,3.58,0.84,0.86,9.11,10.02,9.56,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-361959_sample-2_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-361959_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,9.85,2.49,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,57.74,22.95,13.24,10.13,125.73,5.35,13.03,14.68,3.46,1.98,2.7,2.99,3.5,4.17,7.18,10.41,3.88,9.59,4.27,4.09,2.98,3.62,0.84,0.87,8.99,9.96,9.48,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-361959_sample-3_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-361959_sample-3,model.cif,A,CSK-WT,Active (BLAminus),N-lobe Receiver,B,NA,NA,NA,9.45,2.53,Intact,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,61.83,58.01,13.95,10.42,130.84,7.12,13.84,13.36,4.01,1.92,2.26,3.16,3.45,4.31,7.05,10.02,4.06,9.47,4.01,3.75,3.38,3.61,0.84,0.86,9.18,10.02,9.6,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 9,Active (BLAminus),Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-361959_sample-4_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-361959_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),N-lobe Receiver,B,NA,NA,NA,10.05,2.54,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,56.68,22.36,13.91,10.58,132.83,5.44,12.99,13.86,2.84,1.77,2.35,3.33,3.31,4.14,7.09,10.24,3.97,9.63,3.98,3.86,3.26,3.62,0.84,0.87,8.9,9.87,9.38,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",holo,"csk-wtcat-holo
src-wtcat-apo",TRUE,FALSE,Holo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]","csk-wtcat-holo
src-wtcat-apo
[CSK = Holo]",State 8,Other,Other,Intact,DFGin
