Simulation_ID,Directory,File,Chain,Type,State,Role,Partner,CoFactor_Name,CoFactor_aC_Dist,CoFactor_ActLoop_Dist,Interface_C_Lobe_Donor_Dist,Interface_N_Lobe_Rec_Dist,R_Spine,C_Spine,C_Helix,Shell_State,Spatial,Dihedral,ActLoop_NT,ActLoop_CT,Phi_D,Psi_D,Cleft_Gape_Dist,Mg_Hijack_Dist,Substrate_Clearance_Angle,D1_Dist,D2_Dist,SB_Dist,HRD_ATP_Dist,DFG_Mg_Dist,DFG_ATP_Dist,PLoop_ATP_Dist,aCb4_aE_Dist,Spine_Bridge_Dist,V104_RS2_Dist,I150_HRD_Dist,Shell_M118_M120_Dist,Y156_N99_Dist,K105_E107_Dist,K105_E121_Dist,K105_N99_Dist,D220_HRD_Dist,ipTM,pTM,PAE_A_to_B,PAE_B_to_A,PAE_Mean_AB,Clean_Sim_ID,Condition_designed,Physical_Chain_State,Condition_reviewed,Sim_Has_Mismatch,Actual_Target_Apo,Physical_State,Condition_clean,Condition_physical,Condition,Macro_State,Binary_State,Binary_C_Helix,Binary_R_Spine,Binary_Spatial
a-csk-wtcat-apo_b-src-wtcat-holo_seed-1110358_sample-1_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-1110358_sample-1,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.57,9.19,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.52,57.7,15.84,NA,NA,6.83,15.12,2.9,NA,NA,NA,NA,3.25,7.73,7.3,9.98,4.06,8.52,3.77,3.41,3,3.39,0.84,0.86,9.24,10.08,9.66,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 1,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-1110358_sample-2_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-1110358_sample-2,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.49,10.42,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.53,55.88,15.73,NA,NA,6.91,15.09,3.08,NA,NA,NA,NA,3.39,7.68,7.31,9.95,3.96,8.57,3.78,3.96,3.17,3.38,0.84,0.87,9.12,10,9.56,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 2,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-1110358_sample-3_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-1110358_sample-3,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.53,9.17,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,62.08,59.36,16.41,NA,NA,6.95,15.38,2.75,NA,NA,NA,NA,3.07,7.69,7.31,9.9,4.02,8.61,3.69,3.88,3.16,3.47,0.84,0.86,9.18,9.96,9.57,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 2,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-1110358_sample-4_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-1110358_sample-4,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.5,9.66,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.04,61.9,15.92,NA,NA,6.93,15.42,2.83,NA,NA,NA,NA,3.19,7.7,7.27,9.93,3.95,8.6,3.66,3.93,3.07,3.43,0.83,0.86,9.49,10.18,9.84,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 2,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-1164200_sample-0_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-1164200_sample-0,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.54,9.88,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,57.31,56.08,16.3,NA,NA,6.85,15.26,2.8,NA,NA,NA,NA,3.27,7.72,7.25,9.98,4.08,8.47,3.75,3.5,3.18,3.41,0.85,0.87,8.96,9.66,9.31,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 1,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-1164200_sample-1_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-1164200_sample-1,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.62,9.7,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,63,56.2,15.32,NA,NA,6.84,15,2.97,NA,NA,NA,NA,3.19,7.69,7.28,9.94,4.06,8.46,3.78,3.53,3.08,3.38,0.85,0.87,8.94,9.88,9.41,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 1,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-1164200_sample-2_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-1164200_sample-2,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.53,9.87,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.81,59.81,16.49,NA,NA,6.81,15.22,2.61,NA,NA,NA,NA,3.23,7.73,7.22,9.97,4.06,8.4,3.68,3.42,3.12,3.47,0.85,0.87,8.97,9.57,9.27,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 1,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-1164200_sample-3_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-1164200_sample-3,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.52,10.12,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,56.92,55.92,16.87,NA,NA,6.91,15.33,2.91,NA,NA,NA,NA,3.5,7.67,7.3,10.01,4.09,8.51,3.8,3.42,3.09,3.37,0.84,0.87,9.19,9.87,9.53,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 1,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-1164200_sample-4_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-1164200_sample-4,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.51,9.57,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,59.92,63.21,16.34,NA,NA,6.8,14.87,2.8,NA,NA,NA,NA,3.3,7.75,7.3,9.98,4.12,8.55,3.77,3.39,3.14,3.46,0.84,0.87,9.18,9.78,9.48,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 1,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-132814_sample-0_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-132814_sample-0,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.57,11.25,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.18,58.91,15.54,NA,NA,6.78,14.94,2.88,NA,NA,NA,NA,3.29,7.76,7.29,10.02,4.07,8.61,3.84,3.6,3.86,3.41,0.84,0.87,9.2,9.84,9.52,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 3,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-132814_sample-1_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-132814_sample-1,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.55,9.75,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,58.95,61.45,15.88,NA,NA,6.75,14.85,2.67,NA,NA,NA,NA,3.23,7.72,7.29,9.96,3.98,8.57,3.67,3.87,3.28,3.39,0.84,0.87,9.16,9.85,9.5,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 2,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-132814_sample-2_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-132814_sample-2,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.57,9.04,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.63,57.32,14.1,NA,NA,6.72,14.61,2.76,NA,NA,NA,NA,3.21,7.75,7.23,9.97,4.03,8.58,3.78,3.43,3.18,3.38,0.83,0.86,9.34,10.05,9.7,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 3,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-132814_sample-3_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-132814_sample-3,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.55,9.68,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,62.62,57.66,15.67,NA,NA,6.73,15,2.82,NA,NA,NA,NA,3.12,7.63,7.31,9.91,3.96,8.54,3.71,3.92,2.96,3.39,0.84,0.86,9.32,9.84,9.58,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 2,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-132814_sample-4_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-132814_sample-4,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.6,9.41,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,57.16,55.57,16.57,NA,NA,6.76,15.12,2.74,NA,NA,NA,NA,3.2,7.68,7.25,9.95,4.08,8.49,3.66,3.34,3.14,3.44,0.84,0.87,9.21,9.76,9.48,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 1,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-1345148_sample-0_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-1345148_sample-0,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.64,9.26,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.88,58.07,17.13,NA,NA,6.73,15.15,2.77,NA,NA,NA,NA,3.28,7.72,7.25,9.96,4.1,8.59,3.71,3.38,3.15,3.41,0.83,0.86,9.32,9.87,9.59,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 1,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-1345148_sample-1_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-1345148_sample-1,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.56,9.73,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.16,59.25,16.07,NA,NA,6.8,15.07,2.69,NA,NA,NA,NA,3.25,7.7,7.32,9.95,4.09,8.62,3.83,3.47,3.1,3.39,0.84,0.87,8.99,9.76,9.38,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 1,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-1345148_sample-2_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-1345148_sample-2,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.48,10.51,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,62.85,57.39,15.93,NA,NA,6.83,15.14,2.8,NA,NA,NA,NA,3.21,7.62,7.32,10,3.97,8.52,3.75,3.91,3.06,3.41,0.84,0.86,9.22,9.91,9.57,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 2,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-1345148_sample-3_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-1345148_sample-3,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.54,10.63,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,63.5,55.56,16.51,NA,NA,6.81,15.25,2.88,NA,NA,NA,NA,3.28,7.69,7.2,9.96,4.09,8.63,3.72,3.37,3.68,3.42,0.84,0.87,9.56,9.83,9.7,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 3,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-1345148_sample-4_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-1345148_sample-4,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.55,10.61,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,57.23,55.74,15.92,NA,NA,6.74,15.07,2.94,NA,NA,NA,NA,3.4,7.69,7.21,9.99,4.03,8.52,3.74,3.48,3.02,3.45,0.84,0.87,9.15,9.89,9.52,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 1,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-142199_sample-0_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-142199_sample-0,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.53,10.32,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.71,58.6,16.3,NA,NA,6.95,15.26,2.76,NA,NA,NA,NA,3.23,7.67,7.3,9.98,4.05,8.58,3.76,3.51,3.2,3.43,0.84,0.87,8.88,9.7,9.29,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 1,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-142199_sample-1_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-142199_sample-1,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.53,9.52,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,58.98,54.67,14.77,NA,NA,6.88,14.9,2.63,NA,NA,NA,NA,3.09,7.72,7.3,9.96,3.97,8.59,3.69,3.82,3.31,3.39,0.85,0.87,9,9.92,9.46,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 2,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-142199_sample-2_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-142199_sample-2,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.56,9.17,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.28,59.16,16.3,NA,NA,6.91,15.24,2.82,NA,NA,NA,NA,3.16,7.76,7.27,9.99,4.07,8.54,3.74,3.45,3.29,3.46,0.85,0.87,8.77,9.6,9.18,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 1,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-142199_sample-3_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-142199_sample-3,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.53,9.95,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,58.73,56.69,15.58,NA,NA,6.79,14.78,2.97,NA,NA,NA,NA,3.2,7.74,7.3,10.05,4.08,8.5,3.8,3.43,3.2,3.45,0.85,0.87,8.9,9.77,9.34,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 1,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-142199_sample-4_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-142199_sample-4,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.55,9.15,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.98,52.81,16.15,NA,NA,6.76,15.15,2.95,NA,NA,NA,NA,3.09,7.68,7.25,9.93,4.09,8.54,3.71,3.42,3.11,3.44,0.84,0.87,9.25,9.78,9.52,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 1,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-1496640_sample-0_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-1496640_sample-0,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.46,9.51,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,58.86,63.07,16.31,NA,NA,6.91,15.3,2.61,NA,NA,NA,NA,3.24,7.75,7.27,9.99,4.12,8.57,3.81,3.43,3.32,3.42,0.84,0.86,9.26,9.87,9.56,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 1,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-1496640_sample-1_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-1496640_sample-1,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.5,9.73,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,57.18,57.09,16.72,NA,NA,6.95,15.28,2.77,NA,NA,NA,NA,3.27,7.7,7.29,10.02,4.07,8.51,3.68,3.52,3.12,3.43,0.84,0.87,8.89,9.69,9.29,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 1,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-1496640_sample-2_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-1496640_sample-2,model.cif,B,SRC-WT,Inactive (BLBminus),C-lobe Donor,A,NA,NA,NA,2.57,10.97,Intact,No Ligand,Out,Packed,DFGin,BLBminus,NTin,CTin,60.03,36.57,14.23,NA,NA,8.45,15.83,11.68,NA,NA,NA,NA,3.23,7.68,7.29,10.12,3.86,9.45,3.79,4.1,3.47,3.43,0.85,0.87,8.92,9.95,9.43,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 2,Other,Other,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-1496640_sample-3_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-1496640_sample-3,model.cif,B,SRC-WT,Active (BLAminus),C-lobe Donor,A,NA,NA,NA,2.64,10.68,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,56.89,57.57,15.46,NA,NA,6.83,15.13,2.79,NA,NA,NA,NA,3.27,7.75,7.26,9.93,4.09,8.59,3.76,3.46,3.1,3.39,0.84,0.87,9.02,9.93,9.47,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 1,Active (BLAminus),In,Intact,DFGin
a-csk-wtcat-apo_b-src-wtcat-holo_seed-1496640_sample-4_model,a-csk-wtcat-apo_b-src-wtcat-holo/seed-1496640_sample-4,model.cif,B,SRC-WT,Inactive (BLBtrans),C-lobe Donor,A,NA,NA,NA,2.49,10.81,Intact,No Ligand,Out,Packed,DFGin,BLBtrans,NTout,CTin,56.47,28.93,12.28,NA,NA,6.37,16.74,12.36,NA,NA,NA,NA,3.25,7.69,7.21,10.18,3.95,9.79,3.56,3.56,3.18,3.45,0.85,0.87,8.83,10.02,9.43,a-csk-wtcat-apo_b-src-wtcat-holo,"csk-wtcat-holo
src-wtcat-apo",apo,"csk-wtcat-holo
src-wtcat-apo",TRUE,TRUE,Apo,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]","csk-wtcat-holo
src-wtcat-apo
[SRC = Apo]",State 2,Other,Other,Intact,DFGin
